ack_count_flag,active_max,active_mean,active_min,active_stddev,average_backward_segment_size,average_forward_segment_size,average_packet_size,backward_bytes_init_win,backward_bytes_subflow,backward_flags_psh,backward_flags_urg,backward_header_length,backward_iat_max,backward_iat_mean,backward_iat_min,backward_iat_stddev,backward_iat_total,backward_length_max_packet,backward_length_mean_packet,backward_length_min_packet,backward_length_packet_stddev,backward_length_packets_total,backward_packets_persec,backward_packets_subflow,backward_packets_total,bytes_flow_persec,bytes_forward_init_win,bytes_forward_subflow,count_cwe_flag,count_ece_flag,count_fin_flag,count_flag_psh,count_flag_rst,count_flag_syn,count_flag_urg,destination_port,down_ratio_up,duration_flow,flags_forward_psh,flags_forward_urg,flow_iat_max,flow_iat_mean,flow_iat_min,flow_iat_stddev,flow_packets_persec,forward_header_length,forward_iat_max,forward_iat_mean,forward_iat_min,forward_iat_stddev,forward_iat_total,forward_length_max_packet,forward_length_mean_packet,forward_length_min_packet,forward_length_packet_stddev,forward_length_packets_total,forward_min_segment_size,forward_packets_persec,forward_packets_subflow,forward_packets_total,idle_max,idle_mean,idle_min,idle_stddev,length_max_packet,length_mean_packet,length_min_packet,length_packet_stddev,length_packet_variance
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27777.777777777777,1,1,0.0,172,0,0,0,0,0,0,0,1,50965,1.0,36,0,0,36.0,36.0,36.0,0.0,55555.55555555556,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,27777.777777777777,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,260,0,0,0,0,0,0,0,0,15535,0.0,41,0,0,41.0,41.0,41.0,0.0,48780.487804878045,40,41.0,41.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,20,48780.487804878045,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,259,0,0,0,0,0,0,0,0,57233,0.0,155,0,0,155.0,155.0,155.0,0.0,12903.225806451614,40,155.0,155.0,155.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,20,12903.225806451614,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,153.0,130.5,143.2173913043478,62872,1989,0,0,296,953234.0,294727.9166666666,11353.0,257348.8850997481,3536735.0,1173.0,153.0,0.0,323.23005223318376,1989.0,3.4964856285027053,13,13,885.9556661759932,8192,1305,0,0,0,1,0,0,0,3389,1.0,3718019,0,0,953234.0,169000.8636363636,27.0,234599.8629349041,6.186089958120171,212,1609801.0,413113.2222222223,99.0,486403.519816052,3718019.0,661.0,130.5,0.0,198.74005915041664,1305.0,20,2.689604329617466,10,10,0.0,0.0,0.0,0.0,1173.0,137.25000000000003,0.0,266.3544957219689,70944.71739130434
0,0.0,0.0,0.0,0.0,250.3636363636364,135.7,195.7619047619048,62852,2754,0,0,244,1609244.0,617336.5,40561.0,547465.7127805153,6173365.0,1173.0,250.3636363636364,0.0,464.0491941006412,2754.0,1.714740989153016,11,11,640.8454733098226,8192,1357,0,0,0,1,0,0,0,3389,1.0,6414963,0,0,1609244.0,320748.15,3.0,444952.1806088327,3.273596433837576,212,1980130.0,712773.6666666666,3.0,714253.519210441,6414963.0,677.0,135.7,0.0,207.7862416576762,1357.0,20,1.5588554446845602,10,10,0.0,0.0,0.0,0.0,1173.0,186.8636363636364,0.0,355.0615366456846,126068.69480519484
1,0.0,0.0,0.0,0.0,123.0,187.0,163.0,211,369,0,0,104,17609.0,13978.0,10347.0,5135.009445,27956.0,369.0,123.0,0.0,213.0422493,369.0,0.672668514,3,3,292.3865808,219,935,0,0,0,0,0,0,0,51312,0.0,4459849,0,0,4406042.0,637121.2857,4.0,1661967.954,1.793782704,168,4406054.0,1114962.25,28.0,2194097.862,4459849.0,935.0,187.0,0.0,418.1447118,935.0,32,1.12111419,5,5,0.0,0.0,0.0,0.0,935.0,144.8888889,0.0,320.4393252,102681.3611
0,0.0,0.0,0.0,0.0,61.0,62.16666666666666,61.63636363636363,0,305,0,0,112,339598.0,228347.75,114284.0,121397.98628855696,913391.0,133.0,61.0,0.0,67.62765706425145,305.0,5.47377132991843,5,5,742.2433923369391,8192,373,0,0,0,1,0,0,0,445,0.0,913447,0,0,326763.0,91344.7,52.0,113969.90210679894,12.042296925820546,144,441344.0,182675.6,3666.0,164638.23603373548,913378.0,140.0,62.16666666666666,0.0,69.85246356905866,373.0,20,6.568525595902115,6,6,0.0,0.0,0.0,0.0,140.0,56.5,0.0,64.79127326198406,4197.909090909091
0,0.0,0.0,0.0,0.0,225.8571428571429,143.5,181.9333333333333,62852,1581,0,0,152,953123.0,251209.0,98235.0,344474.32576957025,1507254.0,1173.0,225.8571428571429,0.0,430.0986044197418,1581.0,4.356246359422685,7,7,1698.313759266358,8192,1148,0,0,0,1,0,0,0,3389,0.0,1606888,0,0,953123.0,114777.71428571428,110.0,245910.4662684645,9.334813627334324,172,1102917.0,229555.42857142855,110.0,386946.65892982256,1606888.0,677.0,143.5,0.0,228.12966237897004,1148.0,20,4.97856726791164,8,8,0.0,0.0,0.0,0.0,1173.0,170.56250000000003,0.0,319.4332415909987,102037.59583333335
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26883,0,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1678486287,1,1,0.0,8192,0,0,0,0,1,0,0,0,80,0.0,5957749,0,0,5945686.0,1985916.33333333,46.0,3429266.34806927,0.6713945149,72,5945686.0,2978874.5,12063.0,4195705.06030447,5957749.0,0.0,0.0,0.0,0.0,0.0,20,0.5035458862,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32099.0,32043.5,31968.0,60.11378100458104,0.0,0.8333333333333334,0.5454545454545454,980,0,0,0,160,10046708.0,10046610.25,10046495.0,92.34491503767173,40186441.0,0.0,0.0,0.0,0.0,0.0,0.1099676576321491,5,5,0.1099676576321491,253,5,0,0,0,0,0,0,0,80,0.0,45467914,0,0,10014657.0,4546791.4,31968.0,4966510.141006174,0.241928846790728,120,10046644.0,9093582.8,5281387.0,2131082.238098216,45467914.0,1.0,0.8333333333333334,0.0,0.408248290463863,5.0,20,0.1319611891585789,6,6,10014657.0,10014588.25,10014527.0,56.882188190196025,1.0,0.4999999999999999,0.0,0.5222329678670934,0.2727272727272726
0,0.0,0.0,0.0,0.0,60.75,49.333333333333336,55.85714285714285,149,243,0,0,92,395.0,211.66666666666669,0.0,199.01842460770644,635.0,243.0,60.75,0.0,121.5,243.0,4454.342984409799,4,4,435412.0267260578,8192,148,0,0,0,1,0,0,0,80,1.0,898,0,0,263.0,149.66666666666666,0.0,102.94594050600864,7795.100222717149,72,319.0,242.5,166.0,108.18733752154178,485.0,148.0,49.333333333333336,0.0,85.44783984006462,148.0,20,3340.7572383073493,3,3,0.0,0.0,0.0,0.0,243.0,48.875,0.0,93.99306585366512,8834.69642857143
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,512,0,0,0,0,0,0,0,0,52165,0.0,1,0,0,1.0,1.0,1.0,0.0,2000000.0,40,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,2000000.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,41.0,25.8,35.16666667,32,41,0,0,20,0.0,0.0,0.0,0.0,0.0,41.0,41.0,41.0,0.0,41.0,0.222707725,1,1,37.86031326,1118,129,0,0,0,0,0,1,0,443,0.0,4490190,1,0,4474521.0,898038.0,3.0,1999325.532,1.33624635,100,4474521.0,1122547.5,3.0,2234660.484,4490190.0,45.0,25.8,6.0,18.78030884,129.0,20,1.113538625,5,5,0.0,0.0,0.0,0.0,45.0,30.14285714,6.0,17.03358028,290.1428571
0,0.0,0.0,0.0,0.0,175.0,47.0,122.75,-1,350,0,0,16,283014.0,283014.0,283014.0,0.0,283014.0,175.0,175.0,175.0,0.0,350.0,7.059728835815416,2,2,1567.2598015510223,-1,94,0,0,0,0,0,0,0,53,1.0,283297,0,0,173750.0,94432.33333333334,283.0,87679.43757993281,14.119457671630832,16,109547.0,109547.0,109547.0,0.0,109547.0,47.0,47.0,47.0,0.0,94.0,8,7.059728835815416,2,2,0.0,0.0,0.0,0.0,175.0,98.2,47.0,70.10848736066126,4915.199999999999
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,257,0,0,0,0,0,0,0,0,59037,0.0,161,0,0,161.0,161.0,161.0,0.0,12422.360248447205,40,161.0,161.0,161.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,20,12422.360248447205,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,225,0,0,0,0,0,0,0,0,80,0.0,59886,0,0,40697.0,29943.0,19189.0,15208.45265,50.09518084,96,40697.0,29943.0,19189.0,15208.45265,59886.0,0.0,0.0,0.0,0.0,0.0,32,50.09518084,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0,6,0,0,20,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,76923.07692,1,1,461538.4615,29200,0,0,0,0,1,0,0,0,1032,1.0,13,0,0,13.0,13.0,13.0,0.0,153846.1538,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,76923.07692,1,1,0.0,0.0,0.0,0.0,6.0,2.0,0.0,3.464101615,12.0
0,0.0,0.0,0.0,0.0,137.5,187.0,172.8571429,32768,275,0,0,40,15321.0,15321.0,15321.0,0.0,15321.0,275.0,137.5,0.0,194.4543648,275.0,126.0318861,2,2,76249.29107,65535,935,0,1,0,1,1,0,0,53680,0.0,15869,0,0,15321.0,2644.833333,3.0,6211.191654,441.1116012,124,15590.0,3967.25,3.0,7749.310609,15869.0,935.0,187.0,0.0,418.1447118,935.0,20,315.0797152,5,5,0.0,0.0,0.0,0.0,935.0,151.25,0.0,330.9806857,109548.2143
1,0.0,0.0,0.0,0.0,176.5,187.0,182.3333333,211,706,0,0,136,263690.0,98256.33333,3212.0,143799.1335,294769.0,353.0,176.5,0.0,203.804645,706.0,0.876713097,4,4,359.6715482,237,935,0,0,0,0,0,0,0,55320,0.0,4562496,0,0,4247119.0,570312.0,7.0,1488369.928,1.972604469,168,4247126.0,1140624.0,39.0,2075355.261,4562496.0,935.0,187.0,0.0,418.1447118,935.0,32,1.095891372,5,5,0.0,0.0,0.0,0.0,935.0,164.1,0.0,308.0683366,94906.1
0,6591542.0,608339.6363636365,9964.0,1984403.728714612,302.65,59.523809523809526,178.1219512195122,127,6053,0,0,544,10202845.0,6188867.473684211,0.0,4817182.108878182,117588482.0,1460.0,302.65,0.0,528.6200779786038,6053.0,0.1700701675497276,20,20,62.10112168078306,8192,1250,0,1,0,1,1,0,0,443,0.0,117598520,0,0,10192832.0,2939963.0000000005,0.0,4505326.623925928,0.3486438434769417,432,10202858.0,5879426.45,237.0,4856028.26991092,117588529.0,468.0,59.52380952380951,0.0,140.65262850285418,1250.0,20,0.178573675927214,21,21,10192832.0,10081526.636363637,9786574.0,118214.56253209476,1460.0,173.88095238095235,0.0,393.2820127841581,154670.74157955864
0,0.0,0.0,0.0,0.0,163.0,45.0,126.5,-1,163,0,0,8,0.0,0.0,0.0,0.0,0.0,163.0,163.0,163.0,0.0,163.0,34.14600833,1,1,7102.369733,-1,45,0,0,0,0,0,0,0,53,1.0,29286,0,0,29286.0,29286.0,29286.0,0.0,68.29201666,8,0.0,0.0,0.0,0.0,0.0,45.0,45.0,45.0,0.0,45.0,8,34.14600833,1,1,0.0,0.0,0.0,0.0,163.0,84.33333333,45.0,68.12733176,4641.333333
0,1792999.0,1088798.0,384597.0,995890.6048,489.2352941,72.83333333,275.0857143,68,8317,0,0,352,58300000.0,7495444.625,1.0,19800000.0,120000000.0,1460.0,489.2352941,0.0,607.2478416,8317.0,0.141675602,17,17,80.2383937,8192,1311,0,0,0,1,0,0,0,443,0.0,119992432,0,0,58200000.0,3529189.176,1.0,13900000.0,0.291685062,372,58200000.0,7058378.353,36.0,19200000.0,120000000.0,305.0,72.83333333,0.0,98.89760004,1311.0,20,0.150009461,18,18,58200000.0,58200000.0,58100000.0,86842.61222,1460.0,267.4444444,0.0,467.6925391,218736.3111
0,0.0,0.0,0.0,0.0,122.0,53.6666666667,92.7142857143,149,488,0,0,92,374.0,188.6666666667,28.0,174.3138931162,566.0,488.0,122.0,0.0,244.0,488.0,4597.7011494253,4,4,745977.011494253,8192,161,0,0,0,1,0,0,0,80,1.0,870,0,0,304.0,145.0,28.0,97.2316820795,8045.9770114943,72,362.0,258.0,154.0,147.0782104868,516.0,161.0,53.6666666667,0.0,92.9533933395,161.0,20,3448.275862069,3,3,0.0,0.0,0.0,0.0,488.0,81.125,0.0,173.7875858627,30202.125
0,5018954.0,5018954.0,5018954.0,0.0,2015.936275,47.73109244,1290.80805,352,411251,0,0,6536,930250.0,24002.1133,1.0,99574.07431,4872429.0,4344.0,2015.936275,0.0,869.105775,411251.0,4.004898069,204,204,8185.128219,65535,5680,0,0,0,1,0,0,0,443,1.0,50937626,0,0,45900000.0,158191.3851,0.0,2558914.656,6.341088609,3820,45900000.0,431674.7966,0.0,4224467.904,50900000.0,389.0,47.73109244,0.0,121.8970598,5680.0,32,2.33619054,119,119,45900000.0,45900000.0,45900000.0,0.0,4344.0,1286.824074,0.0,1177.574811,1386682.436
0,0.0,0.0,0.0,0.0,225.8571428571429,125.33333333333331,169.3125,62872,1581,0,0,148,1087182.0,500929.8333333334,223325.0,400066.5931823934,3005579.0,1173.0,225.8571428571429,0.0,430.0986044197418,1581.0,2.16813315063198,7,7,839.0675292945762,8192,1128,0,0,0,1,0,0,0,3389,0.0,3228584,0,0,937478.0,215238.93333333332,4.0,272116.34587130626,4.955732915730239,188,1224382.0,403573.0,4.0,378309.3632420052,3228584.0,661.0,125.33333333333331,0.0,213.48302040209197,1128.0,20,2.78759976509826,9,9,0.0,0.0,0.0,0.0,1173.0,159.35294117647058,0.0,310.3705328265859,96329.86764705884
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,32738,0,0,0,0,0,0,0,0,80,0.0,16076,0,0,16076.0,16076.0,16076.0,0.0,124.409057,40,16076.0,16076.0,16076.0,0.0,16076.0,0.0,0.0,0.0,0.0,0.0,20,124.409057,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,279,0,0,0,0,0,0,0,0,80,0.0,54153709,0,0,54153709.0,54153709.0,54153709.0,0.0,0.0369319117,40,54153709.0,54153709.0,54153709.0,0.0,54153709.0,0.0,0.0,0.0,0.0,0.0,20,0.0369319117,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,214.75,145.3333333333,185.0,31,859,0,0,92,44833.0,15031.0,0.0,25809.6164830088,45093.0,859.0,214.75,0.0,429.5,859.0,58.5763029566,4,4,18964.0780822118,8192,436,0,0,0,1,0,0,0,80,1.0,68287,0,0,23248.0,11381.1666666667,0.0,12372.329003331,102.5085301741,72,23237.0,22389.5,21542.0,1198.5459941112,44779.0,436.0,145.3333333333,0.0,251.7247173667,436.0,20,43.9322272175,3,3,0.0,0.0,0.0,0.0,859.0,161.875,0.0,320.3455444628,102621.267857143
0,0.0,0.0,0.0,0.0,43.0,67.5,57.4117647059,63325,301,0,0,152,1334801.0,286173.166666667,168.0,515416.953014709,1717039.0,197.0,43.0,0.0,74.6681547471,301.0,3.3910933418,7,7,472.8153002256,8192,675,0,1,0,1,1,0,0,3389,0.0,2064231,0,0,1118191.0,129014.4375,3.0,279366.626486407,8.2355124015,212,1118191.0,229359.0,3.0,354696.773718411,2064231.0,187.0,67.5,0.0,67.9660863143,675.0,20,4.8444190597,10,10,0.0,0.0,0.0,0.0,197.0,54.2222222222,0.0,68.8609473167,4741.8300653595
0,398860.0,398860.0,398860.0,0.0,642.3333333333334,39.55555555555556,280.6666666666667,946,3854,0,0,132,208427.0,46492.8,2.0,90944.5158967818,232464.0,1460.0,642.3333333333334,0.0,679.8804796923255,3854.0,1.0559303423871735,6,6,740.911123575,8192,356,0,1,0,1,1,0,0,443,0.0,5682193,0,0,5283319.0,405870.9285714286,2.0,1404674.1819702403,2.639825855967933,192,5283319.0,710274.1249999999,14.0,1848822.6125341372,5682193.0,199.0,39.55555555555555,0.0,72.76350581010908,356.0,20,1.5838955135807602,9,9,5283319.0,5283319.0,5283319.0,0.0,1460.0,263.125,0.0,499.02717026898114,249028.11666666667
0,0.0,0.0,0.0,0.0,48.0,48.0,60.0,-1,96,0,0,16,1.0,1.0,1.0,0.0,1.0,48.0,48.0,48.0,0.0,96.0,44.57420490761996,2,2,4279.123671131516,-1,96,0,0,0,0,0,0,0,53,1.0,44869,0,0,39407.0,14956.333333333332,1.0,21350.15750137065,89.14840981523992,16,39407.0,39407.0,39407.0,0.0,39407.0,48.0,48.0,48.0,0.0,96.0,8,44.57420490761996,2,2,0.0,0.0,0.0,0.0,48.0,48.0,48.0,0.0,0.0
0,0.0,0.0,0.0,0.0,136.5,187.0,172.5714286,32768,273,0,0,40,564.0,564.0,564.0,0.0,564.0,273.0,136.5,0.0,193.0401513,273.0,1808.318264,2,2,1092224.231,65535,935,0,1,0,1,1,0,0,62290,0.0,1106,0,0,564.0,184.3333333,5.0,222.6554887,6329.113924,124,880.0,276.5,5.0,411.2245939,1106.0,935.0,187.0,0.0,418.1447118,935.0,20,4520.79566,5,5,0.0,0.0,0.0,0.0,935.0,151.0,0.0,330.8745986,109478.0
0,0.0,0.0,0.0,0.0,225.8571428571429,95.33333333333331,143.42105263157896,62856,1581,0,0,152,951651.0,344358.3333333334,94123.0,344700.29761267494,2066150.0,1173.0,225.8571428571429,0.0,430.0986044197418,1581.0,3.15602058266452,7,7,1228.5937268229738,8192,1144,0,1,0,1,1,0,0,3389,0.0,2217983,0,0,951651.0,123221.27777777777,3.0,232149.20039233536,8.566341581517984,252,1109669.0,201634.8181818182,3.0,324827.0360612916,2217983.0,677.0,95.33333333333331,0.0,195.01111079457328,1144.0,20,5.410320998853464,12,12,0.0,0.0,0.0,0.0,1173.0,136.24999999999997,0.0,292.27706303941704,85425.88157894737
0,0.0,0.0,0.0,0.0,60.75,49.333333333333336,55.85714285714285,149,243,0,0,92,319.0,185.0,1.0,164.79077644091615,555.0,243.0,60.75,0.0,121.5,243.0,4907.9754601227,4,4,479754.6012269939,8192,148,0,1,0,1,1,0,0,80,1.0,815,0,0,260.0,135.83333333333334,1.0,109.23445732307488,8588.957055214723,72,279.0,198.0,117.0,114.5512985522207,396.0,148.0,49.333333333333336,0.0,85.44783984006462,148.0,20,3680.9815950920247,3,3,0.0,0.0,0.0,0.0,243.0,48.875,0.0,93.99306585366512,8834.69642857143
0,0.0,0.0,0.0,0.0,241.0,6.666666667,140.5714286,211,964,0,0,92,1193959.0,398108.6667,20.0,689226.6257,1194326.0,964.0,241.0,0.0,482.0,964.0,3.349152497,4,4,823.8915143,8192,20,0,1,0,1,1,0,0,80,1.0,1194332,0,0,1193959.0,199055.3333,6.0,487401.2778,5.86101687,72,299.0,173.5,48.0,177.4838021,347.0,20.0,6.666666667,0.0,11.54700538,20.0,20,2.511864373,3,3,0.0,0.0,0.0,0.0,964.0,123.0,0.0,339.8873763,115523.4286
0,0.0,0.0,0.0,0.0,58.0,42.0,71.0,-1,58,0,0,8,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,0.0,58.0,3246.753247,1,1,324675.3247,-1,42,0,0,0,0,0,0,0,53,1.0,308,0,0,308.0,308.0,308.0,0.0,6493.506494,8,0.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,42.0,8,3246.753247,1,1,0.0,0.0,0.0,0.0,58.0,47.33333333,42.0,9.237604307,85.33333333
0,152493.0,28867.090909090915,16438.0,41002.0881528113,69.35714285714286,28.5,47.56666666666667,119,971,0,0,424,10031053.0,8489510.692307692,4694.0,3762251.9189715674,110363639.0,971.0,69.35714285714283,0.0,259.5106658969641,971.0,0.1210435803404544,14,14,12.337799224702035,8192,456,0,0,0,1,0,0,0,80,0.0,115660822,0,0,10014537.0,3988304.206896552,35.0,4882711.322588787,0.2593791007295452,332,10031033.0,7710721.466666667,3542.0,4144631.0640743207,115660822.0,445.0,28.5,0.0,111.06754701531857,456.0,20,0.1383355203890907,16,16,10014537.0,10004188.0,9901317.0,34118.48044095753,971.0,46.032258064516135,0.0,189.3135818108794,35839.63225806453
1,93421.0,93421.0,93421.0,0.0,126.0,36.75,78.66666666666667,7601,252,0,0,40,60013451.0,60013451.0,60013451.0,0.0,60013451.0,126.0,126.0,126.0,0.0,252.0,0.0332735911549744,2,2,6.638081435417399,253,147,0,0,0,0,0,1,0,443,0.0,60107729,1,0,59921763.0,12021545.8,43857.0,26777035.54864496,0.0998207734649233,80,59921763.0,20035909.666666664,92545.0,34542162.241063856,60107729.0,74.0,36.75,0.0,42.43720851642656,147.0,20,0.0665471823099488,4,4,59921763.0,59921763.0,59921763.0,0.0,126.0,67.42857142857143,0.0,51.73605172043038,2676.619047619048
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23809.5238095238,1,1,0.0,115,0,0,0,0,0,0,0,1,49849,1.0,42,0,0,42.0,42.0,42.0,0.0,47619.0476190476,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,23809.5238095238,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,233.75,108.6666667,180.1428571,219,935,0,0,92,982.0,415.0,24.0,502.665893,1245.0,935.0,233.75,0.0,467.5,935.0,3197.442046,4,4,1007993.605,65535,326,0,1,0,1,1,0,0,80,1.0,1251,0,0,632.0,208.5,6.0,250.3403683,5595.523581,72,632.0,490.0,348.0,200.8183259,980.0,326.0,108.6666667,0.0,188.2161878,326.0,20,2398.081535,3,3,0.0,0.0,0.0,0.0,935.0,157.625,0.0,334.1804207,111676.5536
0,0.0,0.0,0.0,0.0,275.4,199.4,237.4,62872,2754,0,0,236,534404.0,255425.8889,64616.0,160846.0188,2298833.0,1173.0,275.4,0.0,481.2560418,2754.0,4.046395976,10,10,1921.22881,8192,1994,0,1,0,1,1,0,0,3389,1.0,2471335,0,0,534404.0,130070.2632,13.0,163749.5811,8.092791953,212,706877.0,274592.7778,169.0,238421.4322,2471335.0,661.0,199.4,0.0,255.4556713,1994.0,20,4.046395976,10,10,0.0,0.0,0.0,0.0,1173.0,226.0952381,0.0,371.1023989,137716.9905
0,0.0,0.0,0.0,0.0,1933.5,8.666666667,1291.888889,229,11601,0,0,132,601813.0,121692.2,63.0,268409.0193,608461.0,4380.0,1933.5,0.0,1998.0254,11601.0,9.85904847,6,6,19105.19276,8192,26,0,0,0,1,0,0,0,80,2.0,608578,0,0,601813.0,76072.25,7.0,212441.1116,14.78857271,72,6068.0,3037.5,7.0,4285.774201,6075.0,20.0,8.666666667,0.0,10.26320288,26.0,20,4.929524235,3,3,0.0,0.0,0.0,0.0,4380.0,1162.7,0.0,1791.113375,3208087.122
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,226,0,0,0,0,0,0,0,0,80,0.0,9016950,0,0,9016950.0,9016950.0,9016950.0,0.0,0.2218044904,64,9016950.0,9016950.0,9016950.0,0.0,9016950.0,0.0,0.0,0.0,0.0,0.0,32,0.2218044904,2,2,9016950.0,9016950.0,9016950.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,88.0,39.0,83.0,-1,88,0,0,8,0.0,0.0,0.0,0.0,0.0,88.0,88.0,88.0,0.0,88.0,34.60087886232311,1,1,4394.311615515034,-1,39,0,0,0,0,0,0,0,53,1.0,28901,0,0,28901.0,28901.0,28901.0,0.0,69.20175772464621,8,0.0,0.0,0.0,0.0,0.0,39.0,39.0,39.0,0.0,39.0,8,34.60087886232311,1,1,0.0,0.0,0.0,0.0,88.0,55.33333333333333,39.0,28.29016319029166,800.3333333333333
0,0.0,0.0,0.0,0.0,60.75,49.3333333333,55.8571428571,149,243,0,0,92,426.0,262.0,31.0,205.8470305834,786.0,243.0,60.75,0.0,121.5,243.0,3568.2426404996,4,4,348795.718108831,8192,148,0,0,0,1,0,0,0,80,1.0,1121,0,0,335.0,186.8333333333,31.0,125.6286856839,6244.4246208742,72,414.0,286.0,158.0,181.0193359838,572.0,148.0,49.3333333333,0.0,85.4478398401,148.0,20,2676.1819803747,3,3,0.0,0.0,0.0,0.0,243.0,48.875,0.0,93.9930658537,8834.6964285714
0,0.0,0.0,0.0,0.0,212.0,31.0,129.25,-1,424,0,0,16,37.0,37.0,37.0,0.0,37.0,212.0,212.0,212.0,0.0,424.0,69.273665616,2,2,16833.5007446919,-1,62,0,0,0,0,0,0,0,53,1.0,28871,0,0,18254.0,9623.6666666667,37.0,9146.0757887377,138.547331232,16,18254.0,18254.0,18254.0,0.0,18254.0,31.0,31.0,31.0,0.0,62.0,8,69.273665616,2,2,0.0,0.0,0.0,0.0,212.0,103.4,31.0,99.1377829084,9828.3
0,666166.0,387633.5,109101.0,393904.4391,281.4,65.25,169.8387097,180,4221,0,0,312,58100000.0,8343620.286,15.0,21100000.0,117000000.0,1430.0,281.4,0.0,483.4763696,4221.0,0.128293424,15,15,45.03099171,8192,1044,0,1,0,1,1,0,0,443,0.0,116919477,0,0,58100000.0,3897315.9,7.0,14700000.0,0.265139742,332,58100000.0,7794631.8,31.0,20400000.0,117000000.0,407.0,65.25,0.0,110.084513,1044.0,20,0.136846319,16,16,58100000.0,58000000.0,58000000.0,47561.41632,1430.0,164.53125,0.0,352.1328547,123997.5474
1,0.0,0.0,0.0,0.0,6.0,6.0,9.0,16226,6,0,0,20,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,11235.9550561798,1,1,134831.460674157,288,6,0,0,0,0,0,0,1,50415,1.0,89,0,0,89.0,89.0,89.0,0.0,22471.9101123596,20,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,6.0,20,11235.9550561798,1,1,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0
